CID,Gender,Limit,AverageTransactionValue,MDP,Unpaid Daily Principle ,Unpaid Interest ,TotalDuetoReset,DayDelay,Card Status,Risk Class
14005605,Man,500,53.69,75,499.93,54.79,661.7,27,Blocked by The company,LowRisk
14005565,Man,700,37.51,105,699.23,77.03,827.16,0,Active,LowRisk
14005348,Woman,500,16.85,75,453.59,33.52,631.83,27,Blocked by The company,LowRisk
14004828,Woman,500,47.5,75,494.46,30.43,628.34,27,Blocked by The company,LowRisk
14004691,Man,900,43.19,135,728.07,48.74,903.62,27,Blocked by The company,LowRisk
14004133,Man,500,58.53,75,492.96,30.24,626.5,27,Blocked by The company,LowRisk
14006761,Man,500,15.51,75,499.23,37.15,686.79,27,Blocked by The company,LowRisk
14006634,Man,300,7.75,45,298.23,21.79,403.84,27,Blocked by The company,LowRisk
14006759,Man,400,63.41,60,392.34,27.65,546.2,27,Blocked by The company,LowRisk
14006556,Woman,400,14.72,60,214.68,18.18,317.8,27,Blocked by The company,LowRisk
14006490,Man,400,39.7,60,179.67,17.46,288.72,27,Blocked by The company,LowRisk
14006460,Man,400,51.14,60,399.83,26.52,520.33,27,Blocked by The company,LowRisk
14006376,Man,400,28.74,60,395.08,26.83,515.42,27,Blocked by The company,LowRisk
14006358,Man,400,11.63,60,398.95,24.67,517.52,27,Blocked by The company,LowRisk
14006128,Man,300,11.69,45,297.84,22.07,432.58,27,Blocked by The company,LowRisk
14005357,Woman,300,21.4,45,294.98,21.72,429.33,27,Blocked by The company,LowRisk
14006244,Man,300,60.34,45,295.4,17.12,396.06,27,Blocked by The company,LowRisk
14006133,Woman,300,41.05,45,248.48,25.48,358.66,27,Blocked by The company,LowRisk
14006236,Man,300,21.93,45,296.99,29.29,399.87,27,Blocked by The company,LowRisk
14006059,Man,500,36.56,75,460.6,34.12,640.84,27,Blocked by The company,LowRisk
14006050,Woman,300,111.4,45,425.86,23.71,386.2,27,Blocked by The company,LowRisk
14005801,Woman,900,57.11,135,898.02,111.33,1153.15,27,Blocked by The company,LowRisk
14006041,Man,400,96.8,60,390.52,43.88,527.45,27,Blocked by The company,LowRisk
14006046,Man,300,300,45,231.31,34.4,425.23,27,Blocked by The company,LowRisk
14005940,Woman,500,67.23,75,450.63,33.48,628.23,27,Blocked by The company,LowRisk
14005851,Woman,300,100.68,45,269.08,38.46,425.38,27,Blocked by The company,LowRisk
14003102,Man,900,435.76,135,896.96,66.19,1184.28,27,Blocked by The company,LowRisk
14003660,Man,500,222.9,75,459.53,34.12,639.55,27,Blocked by The company,LowRisk
14007397,Man,300,38.92,45,173.74,11.13,256.24,27,Blocked by The company,LowRisk
14007275,Man,300,19.66,45,288.22,21.66,421.52,27,Blocked by The company,LowRisk
14007393,Man,500,24.44,75,498.88,22.66,624.83,27,Active,LowRisk
14007405,Man,600,83.86,90,578.15,42.82,790.61,27,Blocked by The company,LowRisk
14007340,Man,300,71.82,45,292.1,11.15,383.55,27,Blocked by The company,LowRisk
14007295,Man,400,29.36,60,399.03,18.21,511.14,27,Blocked by The company,LowRisk
14007184,Woman,300,86,45,133.11,8.16,208.58,27,Blocked by The company,LowRisk
14007027,Man,300,23.95,45,298.51,21.3,403.66,27,Blocked by The company,LowRisk
14006865,Man,300,44.96,45,284.17,21.07,415.58,27,Blocked by The company,LowRisk
14007114,Woman,300,91.35,45,298.19,19.54,401.55,27,Blocked by The company,LowRisk
14006916,Man,300,13.39,45,298.79,11.57,384.69,27,Active,LowRisk
14006855,Man,300,26.91,45,231.71,14.83,323.71,27,Blocked by The company,LowRisk
14006631,Woman,300,26.5,45,291.34,19.75,399.93,27,Blocked by The company,LowRisk
14006863,Man,300,59.89,45,299.47,75.43,545.6,27,Blocked by The company,LowRisk
14006870,Man,300,126.23,45,281.36,21.06,412.7,27,Blocked by The company,LowRisk
14006529,Man,300,167.38,45,289.19,53.49,465.28,27,Blocked by The company,LowRisk
14006811,Man,500,44.03,75,488.93,33.48,625.3,27,Blocked by The company,LowRisk
14006736,Woman,300,15.14,45,296.07,36.88,416.56,27,Blocked by The company,LowRisk
14006057,Man,300,109.64,45,288.22,10.83,327.87,0,Active,LowRisk
14008364,Man,300,32.92,45,299.84,44.1,520.67,27,Blocked by The company,LowRisk
14006856,Man,300,61.92,45,290.4,21.6,421.79,27,Blocked by The company,LowRisk
14007315,Woman,300,37.93,45,299.43,21.96,405.33,27,Blocked by The company,LowRisk
14008255,Man,600,99.05,90,586.8,41.73,755.46,27,Blocked by The company,LowRisk
14008106,Man,300,132.66,45,299.52,20.84,404.31,27,Blocked by The company,LowRisk
14008114,Woman,300,16.28,45,299.15,32.86,473.92,27,Blocked by The company,LowRisk
14008165,Man,300,14.07,45,299.56,19.54,403.06,27,Blocked by The company,LowRisk
14008161,Woman,300,40.72,45,293.07,21.06,397.44,27,Blocked by The company,LowRisk
14008183,Man,300,28.21,45,293.78,21.72,428.26,27,Blocked by The company,LowRisk
14008058,Woman,300,76.55,45,295.11,32.12,464.54,27,Blocked by The company,LowRisk
14007940,Man,300,31.75,45,637.84,19.79,443.43,27,Blocked by The company,LowRisk
14007792,Man,300,90.25,45,292.46,21.58,425.95,27,Blocked by The company,LowRisk
14007898,Woman,300,24.43,45,296.12,44.14,445.2,27,Blocked by The company,LowRisk
14007863,Woman,300,16.72,45,299.95,38.48,422.43,27,Blocked by The company,LowRisk
14007780,Man,300,96.57,45,295.65,19.97,399.19,27,Blocked by Customer,LowRisk
14007692,Woman,300,41.9,45,258.14,16.78,354.73,27,Blocked by The company,LowRisk
14007121,Man,300,33.46,45,289.58,12.07,368.58,27,Blocked by The company,LowRisk
14007489,Man,300,22.28,45,299.79,22.14,435.39,27,Blocked by The company,LowRisk
14006839,Man,300,32.88,45,292.6,31.59,417.91,27,Blocked by The company,LowRisk
14005289,Man,300,33.56,45,296.58,20.17,400.44,27,Blocked by The company,LowRisk
14009101,Man,300,49.26,45,298.88,21.91,426.28,27,Blocked by The company,LowRisk
14008743,Man,300,80.88,45,299.39,20,403.33,27,Blocked by The company,LowRisk
14008999,Woman,400,21.34,60,394.91,28.7,551.56,27,Blocked by The company,LowRisk
14009050,Man,500,26.15,75,499.83,54.94,728.92,27,Blocked by The company,LowRisk
14009016,Man,300,21.98,45,299.75,17.02,400.75,27,Blocked by The company,LowRisk
14008914,Woman,300,13.47,45,331.22,22.28,408.74,27,Blocked by The company,LowRisk
14008789,Man,300,35.55,45,298.32,33.06,433.47,27,Blocked by Customer,LowRisk
14008830,Man,500,43.99,75,499.74,73.31,702.56,27,Blocked by The company,LowRisk
14008891,Woman,400,64.51,60,396.77,36.92,555.05,27,Blocked by The company,LowRisk
14008741,Man,300,65.62,45,299.05,22.32,430.49,27,Blocked by The company,LowRisk
14008809,Man,300,114.17,45,299.3,43.01,524.78,27,Blocked by The company,LowRisk
14008756,Man,300,31.21,45,298.93,18.65,400.62,27,Blocked by The company,LowRisk
14008265,Woman,300,195.72,45,297.64,23.54,404.94,27,Blocked by The company,LowRisk
14008653,Man,500,32.92,75,499.53,47.45,650.93,27,Blocked by The company,LowRisk
14008708,Man,300,98.51,45,297.83,22.2,403.81,27,Blocked by The company,LowRisk
14008664,Man,600,35.08,90,596.87,42.64,796.65,27,Blocked by The company,LowRisk
14008580,Man,300,24.76,45,322.5,30.09,424.92,27,Blocked by The company,LowRisk
14008238,Woman,300,54.76,45,299.31,16.49,399.73,27,Blocked by The company,LowRisk
14008430,Woman,300,29.27,45,279.55,22.74,411.21,27,Blocked by The company,LowRisk
14008513,Woman,300,34.06,45,299.52,32.09,417.16,27,Blocked by The company,LowRisk
14008399,Man,300,192.42,45,282.7,32.62,397.59,27,Blocked by The company,LowRisk
14008452,Woman,400,43.05,60,397.46,26.58,517.79,27,Blocked by The company,LowRisk
14008458,Woman,300,40.74,45,287.9,19.52,390.21,27,Blocked by The company,LowRisk
14008378,Man,300,149.13,45,300,20.28,404.28,27,Blocked by The company,LowRisk
14007829,Man,700,36.47,105,381,3.51,384.51,0,Active,LowRisk
14007654,Man,300,40.66,45,227.59,16.78,343.89,27,Blocked by The company,LowRisk
14007614,Man,300,30.83,45,299.41,22.25,430.36,27,Blocked by The company,LowRisk
14007412,Man,300,125.83,45,299.99,21.85,405.84,27,Blocked by The company,LowRisk
14006876,Man,400,24.1,60,395.2,19.79,452.51,0,Active,LowRisk
14005497,Man,300,22.99,45,292.46,14.76,390.47,27,Blocked by The company,LowRisk
14009825,Man,400,485.4,60,393.6,33.57,565.89,27,Blocked by The company,LowRisk
14009929,Woman,300,16.39,45,101.59,5.16,170.91,27,Blocked by Customer,LowRisk
14010002,Woman,300,42.24,45,291.1,17.08,391.29,27,Blocked by The company,LowRisk
14008949,Man,300,12.76,45,299.38,21.29,425.21,27,Blocked by The company,LowRisk
14009871,Woman,300,48.33,45,294.5,21.6,425.09,27,Blocked by The company,LowRisk
14009877,Woman,300,38.4,45,296.78,20.1,400.56,27,Blocked by The company,LowRisk
14009914,Man,300,543.6,45,304.38,23.52,412.34,27,Blocked by The company,LowRisk
14009862,Man,300,119.24,45,275.84,16.72,374.14,27,Blocked by The company,LowRisk
14009636,Woman,300,25.47,45,297.87,17.38,405.97,27,Blocked by The company,LowRisk
14008798,Woman,300,49.76,45,293.24,10.86,333.42,0,Active,LowRisk
14009644,Man,300,41.78,45,299.75,22.2,433.91,27,Blocked by The company,LowRisk
14009635,Man,300,181,45,281.32,21.06,412.64,27,Blocked by The company,LowRisk
14009812,Woman,300,25.07,45,279.35,29.87,406.43,27,Blocked by The company,LowRisk
14009740,Man,300,147.5,45,168.93,9.01,248.83,27,Blocked by The company,LowRisk
14009494,Man,300,94.64,45,298.52,22.3,434.52,27,Blocked by The company,LowRisk
14009722,Man,300,96.85,45,295,11.42,385.45,27,Blocked by The company,LowRisk
14009675,Woman,300,23.27,45,299.6,22.14,434.73,27,Blocked by The company,LowRisk
14009605,Man,300,64.16,45,299.19,32.9,421.87,27,Blocked by The company,LowRisk
14009445,Woman,300,19.74,45,298.68,22.2,430.73,27,Blocked by The company,LowRisk
14009529,Man,400,31.42,60,398.89,13.74,486.94,0,Active,LowRisk
14009624,Man,500,49.79,75,480.92,27.11,608.37,27,Blocked by The company,LowRisk
14009597,Man,400,149.54,60,398.72,28.26,520.85,27,Blocked by The company,LowRisk
14009303,Man,300,33.61,45,295.5,31.88,466.23,27,Blocked by The company,LowRisk
14009423,Woman,300,43.19,45,297.12,20.07,400.9,27,Blocked by The company,LowRisk
14009541,Man,300,82.73,45,285.58,18.71,386.85,27,Blocked by The company,LowRisk
14009489,Woman,400,56.89,60,532.45,49.26,730.21,27,Blocked by The company,LowRisk
14009499,Woman,300,35.33,45,295.64,21.6,429.07,27,Blocked by The company,LowRisk
14009410,Man,300,28.65,45,294.12,17.79,395.32,27,Blocked by The company,LowRisk
14009396,Woman,300,74.06,45,296.25,40.25,459.39,27,Blocked by The company,LowRisk
14009485,Woman,300,11.66,45,296.59,23.78,404.03,27,Blocked by The company,LowRisk
14009358,Man,300,40.46,45,297.64,21.13,402.53,27,Blocked by The company,LowRisk
14009362,Woman,300,28.36,45,297.69,27.12,408.58,27,Blocked by The company,LowRisk
14009483,Man,300,32.6,45,298.76,11.67,389.98,27,Blocked by The company,LowRisk
14009258,Man,300,282.7,45,283.27,22.78,396.71,27,Blocked by The company,LowRisk
14009446,Woman,300,13.31,45,294.22,27.56,405.2,27,Blocked by The company,LowRisk
14009198,Woman,300,55.05,45,298.95,19.77,402.62,27,Blocked by The company,LowRisk
14004207,Man,500,92.83,75,494.38,54.18,717.89,27,Blocked by The company,LowRisk
14009227,Man,400,21,60,396.97,28.57,553.84,27,Blocked by The company,LowRisk
14009261,Man,400,197.45,60,394.9,51.82,615.19,27,Blocked by The company,LowRisk
14009211,Man,300,99.73,45,299.19,41.75,493.7,27,Blocked by The company,LowRisk
14009307,Woman,400,25.8,60,393.98,22.92,509.64,27,Blocked by The company,LowRisk
14009263,Man,300,29.62,45,296.51,30.51,435.32,27,Blocked by The company,LowRisk
14009225,Woman,300,147.75,45,259.58,28.55,389.01,27,Blocked by The company,LowRisk
14009267,Woman,300,196.97,45,292.5,12.26,388.01,27,Blocked by The company,LowRisk
14009193,Man,300,13.23,45,298.81,32.17,421.9,27,Blocked by The company,LowRisk
14008829,Man,300,36.9,45,293.88,26.68,403.95,27,Blocked by The company,LowRisk
14008871,Man,500,71.17,75,514.66,47.72,676.32,27,Blocked by The company,LowRisk
14009122,Man,400,33.84,60,399.48,26.01,519.44,27,Blocked by The company,LowRisk
14009142,Man,300,31.68,45,296.75,21.91,430.82,27,Blocked by The company,LowRisk
14009068,Man,300,42.09,45,299.26,15.68,398.87,27,Blocked by The company,LowRisk
14008915,Man,300,290.42,45,285.63,21.19,389.38,27,Blocked by The company,LowRisk
14008531,Man,300,216.75,45,299.9,20.52,404.41,27,Blocked by The company,LowRisk
14007808,Woman,300,81.66,45,281.93,21.06,413.37,27,Blocked by The company,LowRisk
14010712,Man,300,40.57,45,299.65,20.89,404.51,27,Blocked by The company,LowRisk
14010743,Woman,300,53.03,45,294.01,21.8,402.4,27,Blocked by The company,LowRisk
14010561,Woman,300,38.15,45,299.15,22,424.8,27,Blocked by The company,LowRisk
14010639,Man,400,91.39,60,398.38,29.43,554.97,27,Blocked by The company,LowRisk
14010613,Man,300,111.67,45,290.9,20.64,415.47,27,Blocked by The company,LowRisk
14010574,Man,300,46.31,45,298.26,19.87,401.29,27,Blocked by The company,LowRisk
14010598,Woman,300,32.73,45,298.57,21.59,414.87,27,Blocked by The company,LowRisk
14010601,Man,300,59.14,45,300,22.4,406.4,27,Blocked by The company,LowRisk
14010439,Woman,300,42.5,45,294.38,20.73,423.74,27,Blocked by The company,LowRisk
14010602,Man,300,37.74,45,297.25,22.12,428.12,27,Blocked by The company,LowRisk
14010606,Man,300,76.91,45,299.28,20.49,403.7,27,Blocked by The company,LowRisk
14010520,Man,300,35.61,45,298.36,18.67,400.89,27,Blocked by The company,LowRisk
14010329,Man,300,201.76,45,298.36,19.74,401.94,27,Blocked by The company,LowRisk
14010212,Man,300,48.83,45,279.28,11.2,372.41,27,Blocked by The company,LowRisk
14010323,Man,400,25.11,60,329.17,11.86,341.05,0,Blocked by The company,LowRisk
14010455,Man,300,41.26,45,299.82,21.81,431.39,27,Blocked by The company,LowRisk
14010471,Woman,500,59.58,75,494.62,32.83,630.91,27,Blocked by The company,LowRisk
14010505,Man,300,17.95,45,299.6,21.98,431.12,27,Blocked by The company,LowRisk
14010174,Woman,300,66.2,45,289.4,16.31,388.65,27,Blocked by The company,LowRisk
14010138,Woman,300,82.63,45,291.98,21.06,422.14,27,Blocked by The company,LowRisk
14010178,Man,300,25.69,45,285.61,16.43,391.19,27,Blocked by The company,LowRisk
14010373,Man,300,13.43,45,297.66,20.22,401.65,27,Blocked by The company,LowRisk
14005750,Man,300,15.21,45,299.55,20.05,403.56,27,Blocked by The company,LowRisk
14010158,Man,300,27.7,45,295.08,21.06,425.87,27,Blocked by The company,LowRisk
14010285,Woman,300,36.4,45,291.21,25.58,409.67,27,Blocked by The company,LowRisk
14010121,Man,400,80.94,60,399.49,27.35,520.79,27,Blocked by The company,LowRisk
14010101,Woman,300,60.7,45,298.17,20.44,402.43,27,Stolen,LowRisk
14010197,Man,300,81.88,45,298.17,21.97,430.28,27,Blocked by The company,LowRisk
14010116,Man,300,32.83,45,296.68,20.86,401.21,27,Blocked by The company,LowRisk
14010245,Man,500,249.08,75,498.15,40.39,642.36,27,Blocked by The company,LowRisk
14009798,Man,300,85.27,45,299.76,17.9,401.64,27,Blocked by The company,LowRisk
14010284,Woman,300,45.41,45,299.87,18.5,402.36,27,Blocked by The company,LowRisk
14010297,Woman,500,72.43,75,497.79,32.17,633.74,27,Blocked by The company,LowRisk
14010228,Man,400,45.59,60,400,15.36,509.36,27,Blocked by Customer,LowRisk
14010237,Woman,300,148.57,45,294.98,19.62,398.1,27,Blocked by The company,LowRisk
14010254,Woman,500,82.65,75,495.91,34.58,634.08,27,Blocked by The company,LowRisk
14010267,Man,400,57.33,60,393.73,28.3,543.87,27,Blocked by The company,LowRisk
14010187,Woman,300,99.73,45,299.2,27.54,410.66,27,Blocked by The company,LowRisk
14010175,Man,300,21.42,45,264.49,19.82,391.21,27,Blocked by The company,LowRisk
14010107,Man,300,61.16,45,297.81,15.17,396.76,27,Blocked by The company,LowRisk
14010078,Man,300,29.71,45,297.05,21.71,402.47,27,Blocked by The company,LowRisk
14010057,Man,300,19.54,45,299.64,21.48,418.97,27,Blocked by The company,LowRisk
14010173,Woman,300,35.46,45,299.93,18.36,402.28,27,Blocked by The company,LowRisk
14010111,Man,300,289.38,45,261.36,13.66,355.16,27,Blocked by The company,LowRisk
14010108,Man,300,35.04,45,244.58,18.02,365.52,27,Blocked by The company,LowRisk
14009961,Woman,300,40.83,45,297.24,17.38,398.34,27,Blocked by The company,LowRisk
14010027,Man,300,24.99,45,299.92,32.6,419.5,27,Blocked by The company,LowRisk
14009995,Man,300,78.67,45,247.3,13.54,339.57,27,Blocked by The company,LowRisk
14009866,Man,600,276.71,90,501.44,26.17,631.75,27,Blocked by The company,LowRisk
14009712,Woman,300,45.42,45,89.66,3.61,93.69,0,Blocked by The company,LowRisk
14009412,Man,300,70.23,45,299.14,18.1,401.15,27,Blocked by The company,LowRisk
14005785,Man,500,52.36,75,495.43,36.11,677.43,27,Blocked by Customer,LowRisk
14005005,Man,300,77.34,45,299.2,19.62,402.74,27,Blocked by The company,LowRisk
14011167,Man,500,47.61,75,497.99,19.42,601.21,27,Blocked by The company,LowRisk
14011075,Woman,300,291.8,45,291.8,11.9,386.88,27,Blocked by The company,LowRisk
14011205,Man,300,74.5,45,297.98,12.22,393.9,27,Blocked by The company,LowRisk
14011098,Man,300,29.36,45,293.64,12.64,389.64,27,Blocked by The company,LowRisk
14011059,Woman,300,49.25,45,295.5,12.82,391.87,27,Blocked by The company,LowRisk
14011054,Man,300,125.83,45,251.65,10.99,341.81,27,Blocked by The company,LowRisk
14011062,Man,300,42.36,45,296.51,12.96,393.12,27,Blocked by The company,LowRisk
14011099,Man,300,74.93,45,299.7,14.63,398.3,27,Blocked by The company,LowRisk
14011117,Man,300,292.5,45,292.5,14.36,390.11,27,Blocked by The company,LowRisk
14011067,Woman,300,26.62,45,297.53,11.81,384.54,27,Blocked by The company,LowRisk
14011120,Man,300,59.99,45,299.95,14.72,398.67,27,Blocked by The company,LowRisk
14011107,Man,300,149.3,45,298.6,14.66,397.12,27,Blocked by The company,LowRisk
14011012,Woman,300,295.8,45,295.8,14.37,393.75,27,Blocked by The company,LowRisk
14010932,Man,300,59.9,45,299.52,14.03,397.5,27,Blocked by The company,LowRisk
14011050,Woman,300,133.52,45,297.45,15.04,396.24,27,Blocked by The company,LowRisk
14011042,Woman,300,99.71,45,299.13,15.11,398.15,27,Blocked by The company,LowRisk
14010985,Man,300,150,45,300,15.31,399.31,27,Blocked by The company,LowRisk
14011016,Man,300,25.24,45,299.63,15.52,399.11,27,Blocked by The company,LowRisk
14011032,Woman,300,33.18,45,298.61,14.89,396.99,27,Blocked by The company,LowRisk
14010928,Man,500,123.71,75,494.84,25.82,624.14,27,Blocked by The company,LowRisk
14010989,Man,300,146.95,45,293.9,14.83,392.12,27,Blocked by The company,LowRisk
14011011,Man,300,48.36,45,290.16,15.66,388.84,27,Blocked by The company,LowRisk
14010005,Man,300,393,45,291.5,15.75,390.4,27,Blocked by The company,LowRisk
14010972,Man,300,23.32,45,299.93,15.81,399.73,27,Blocked by The company,LowRisk
14010775,Man,300,149.38,45,298.76,17.11,399.12,27,Blocked by The company,LowRisk
14010950,Woman,300,18.6,45,296.59,16.76,397.01,27,Blocked by The company,LowRisk
14010883,Woman,300,98.4,45,295.19,13.69,376.15,27,Blocked by The company,LowRisk
14010853,Woman,300,147.5,45,295,11.7,390.2,27,Blocked by The company,LowRisk
14010822,Man,300,41.05,45,280.46,10.31,290.77,27,Blocked by The company,LowRisk
14010784,Woman,300,92.2,45,276.6,11.4,359.39,27,Blocked by The company,LowRisk
14010894,Man,300,59.87,45,298.92,17.95,400.76,27,Blocked by The company,LowRisk
14010791,Man,300,28.81,45,288.09,16.28,387.18,27,Blocked by The company,LowRisk
14010868,Woman,300,32.04,45,298.4,16.68,398.92,27,Blocked by The company,LowRisk
14010931,Man,300,292.5,45,292.5,17.16,392.91,27,Blocked by The company,LowRisk
14010921,Man,300,109.08,45,300,15.7,399.7,27,Blocked by The company,LowRisk
14010892,Man,500,166.56,75,499.67,30.43,634.07,27,Blocked by The company,LowRisk
14010813,Man,300,149.94,45,299.87,18.36,402.22,27,Blocked by The company,LowRisk
14010677,Man,500,24.93,75,497.68,27,628.45,27,Blocked by The company,LowRisk
14010934,Man,300,501.6,45,298.7,18.35,400.92,27,Blocked by The company,LowRisk
14010920,Man,300,14.28,45,299.97,14.25,398.05,27,Blocked by The company,LowRisk
14010761,Woman,300,45.83,45,297.54,18.29,399.58,27,Blocked by The company,LowRisk
14010696,Man,300,26.93,45,296.26,18.01,397.9,27,Blocked by The company,LowRisk
14010933,Man,300,54.46,45,297.72,17.71,399.2,27,Blocked by The company,LowRisk
14010899,Man,300,71.13,45,300,18.7,402.7,27,Blocked by The company,LowRisk
14010845,Man,500,124.85,75,499.39,30.45,633.78,27,Blocked by The company,LowRisk
14010913,Man,300,99.43,45,298.3,18.62,400.75,27,Blocked by The company,LowRisk
14010844,Man,400,25,60,399.94,24.87,518.8,27,Blocked by The company,LowRisk
14010236,Man,300,149.34,45,298.68,18.67,401.22,27,Blocked by The company,LowRisk
14010937,Man,300,25.08,45,299.34,17.65,400.92,27,Blocked by The company,LowRisk
14010876,Man,300,83.47,45,299.4,18.72,402.06,27,Blocked by The company,LowRisk
14010878,Man,300,2.77,45,299.94,18.36,402.29,27,Blocked by The company,LowRisk
14010832,Man,300,99.9,45,299.7,19.53,402.48,27,Blocked by The company,LowRisk
14010837,Man,300,50.31,45,299.66,18.08,401.71,27,Blocked by The company,LowRisk
14010865,Woman,300,22.91,45,297.76,19.5,401.04,27,Blocked by The company,LowRisk
14010840,Woman,300,98.76,45,296.29,18.21,398.13,27,Blocked by The company,LowRisk
14010858,Man,300,150,45,300,18.38,402.38,27,Blocked by The company,LowRisk
14010839,Woman,300,146.03,45,380.07,2.4,382.47,0,Active,LowRisk
14010812,Woman,300,37.29,45,298.35,17.31,399.5,27,Blocked by The company,LowRisk
14010799,Woman,300,135.27,45,299.79,19.8,403.57,27,Blocked by The company,LowRisk
14010795,Woman,300,75,45,300,19.76,403.76,27,Blocked by The company,LowRisk
14010882,Man,300,14.99,45,299.76,16.29,392.56,27,Blocked by The company,LowRisk
14010794,Man,300,149.51,45,299.02,19.75,402.67,27,Blocked by The company,LowRisk
14010354,Man,600,26.91,90,591.95,31.65,736.8,27,Blocked by The company,LowRisk
